year,month,oyo_id,hub,city,cluster,SRNs,GMV,OCC,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,ARR,OTA.1,TraveLoka.1,Booking.com.1,Agoda.1,Tiket.com.1,Pegipegi.1,Expedia.1,App.1,MM.1,Walk_In.1,Web.1,Direct.1,Rest.1,Revpar,Cancellations,No_Shows,GTR,NTR,MG_Loss,Review score,display_category
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,9.7,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,6.2,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,6.0,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,8.5,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,8.5,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,6.4,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,9.4,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,8.4,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,8.5,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,8.7,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,8.5,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,9.1,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,9.1,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,9.7,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,8.5,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,9.4,Capital O
2020,1,ID_BDG089,West Java 1,Bandung,Coblong,2941,428684328.0,0.5332,0.356,0.2037,0.0405,0.067,0.0194,0.0139,0.0116,0.0826,0.0745,0.017,0.0014,0.0,0.0017,273371,282290,286532,244054,283475,285660,288468,321404,234390,259679,318100,262426,0,461530,145748,0.1891,0.0157,0.2122,0.08439999999999999,0,7.2,Capital O
2020,1,ID_BDG090,West Java 1,Bandung,Sukajadi,186,11842190.49,0.4839,0.0806,0.0376,0.0323,0.0054,0.0054,0.0,0.0,0.4032,0.0,0.0,0.0,0.0,0.0,131572,136616,135434,135408,117497,171265,0,0,130563,0,0,0,0,0,63664,0.4184,0.1224,-0.3617,-0.39289999999999997,4361153,6.0,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,9.7,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,8.5,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,8.5,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,4.8,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,5.1,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,8.5,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,8.5,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,6.0,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,6.0,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,9.7,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,6.0,OYO Hotels
2020,1,ID_BDG091,West Java 1,Bandung,Sukajadi,1891,83984832.67,0.3305,0.1893,0.0381,0.0476,0.0931,0.0016,0.009,0.0,0.1301,0.0011,0.0016,0.0074,0.0011,0.0,134381,136362,134386,132664,140690,104069,125189,0,130273,189500,220947,121653,189200,0,44415,0.3245,0.1042,-0.3764,-0.4838,0,5.2,OYO Hotels
2020,1,ID_BDG092,West Java 1,Bandung,Isola,964,78373354.24,0.2656,0.111,0.0529,0.0176,0.0176,0.0166,0.0062,0.0,0.0166,0.0021,0.1338,0.001,0.001,0.0,306100,313961,307215,312129,312160,330862,336523,0,302045,495000,296170,431200,308000,0,81288,0.1861,0.0063,0.1408,0.0617,0,9.7,Capital O
2020,1,ID_BDG092,West Java 1,Bandung,Isola,964,78373354.24,0.2656,0.111,0.0529,0.0176,0.0176,0.0166,0.0062,0.0,0.0166,0.0021,0.1338,0.001,0.001,0.0,306100,313961,307215,312129,312160,330862,336523,0,302045,495000,296170,431200,308000,0,81288,0.1861,0.0063,0.1408,0.0617,0,8.5,Capital O
2020,1,ID_BDG092,West Java 1,Bandung,Isola,964,78373354.24,0.2656,0.111,0.0529,0.0176,0.0176,0.0166,0.0062,0.0,0.0166,0.0021,0.1338,0.001,0.001,0.0,306100,313961,307215,312129,312160,330862,336523,0,302045,495000,296170,431200,308000,0,81288,0.1861,0.0063,0.1408,0.0617,0,9.7,Capital O
2020,1,ID_BDG092,West Java 1,Bandung,Isola,964,78373354.24,0.2656,0.111,0.0529,0.0176,0.0176,0.0166,0.0062,0.0,0.0166,0.0021,0.1338,0.001,0.001,0.0,306100,313961,307215,312129,312160,330862,336523,0,302045,495000,296170,431200,308000,0,81288,0.1861,0.0063,0.1408,0.0617,0,9.6,Capital O
2020,1,ID_BDG093,West Java 1,Bandung,Sukajadi,186,15273388.61,0.5645,0.2097,0.043,0.0054,0.1559,0.0054,0.0,0.0,0.3333,0.0,0.0,0.0215,0.0,0.0,145465,157743,159030,189256,153759,231451,0,0,136936,0,0,157955,0,0,82117,0.4231,0.0,-0.0565,-0.1325,1234024,9.2,OYO Hotels
2020,1,ID_BDG093,West Java 1,Bandung,Sukajadi,186,15273388.61,0.5645,0.2097,0.043,0.0054,0.1559,0.0054,0.0,0.0,0.3333,0.0,0.0,0.0215,0.0,0.0,145465,157743,159030,189256,153759,231451,0,0,136936,0,0,157955,0,0,82117,0.4231,0.0,-0.0565,-0.1325,1234024,10.0,OYO Hotels
2020,1,ID_BDG094,West Java 1,Bandung,Cidadap,1270,76135652.66,0.3976,0.1244,0.0819,0.0102,0.0276,0.0047,0.0,0.0,0.2307,0.0134,0.022,0.0047,0.0024,0.0,150778,162839,170661,128306,153813,154725,0,0,138344,198203,162590,214901,222696,0,59955,0.3077,0.0658,-0.7476999999999999,-0.8109000000000001,0,8.8,OYO Hotels
2020,1,ID_BDG095,West Java 1,Bandung,Bandung Kidul,558,52637031.01,0.5376,0.1631,0.0896,0.0448,0.0036,0.0,0.0125,0.0125,0.2885,0.0,0.0806,0.0054,0.0,0.0,175468,173282,172064,163429,190182,0,229112,156518,156608,0,245933,196963,0,0,94338,0.4135,0.0226,0.20679999999999998,0.1534,0,8.5,OYO Hotels
2020,1,ID_BDG097,West Java 1,Bandung,Cibeunying Kaler,495,38312941.59,0.4465,0.1919,0.0707,0.0444,0.0747,0.0,0.0,0.002,0.2263,0.004,0.0222,0.0,0.002,0.0,173348,156370,154002,159506,157601,0,0,124714,183580,179500,213818,0,182705,0,77394,0.3435,0.0443,0.2895,0.21780000000000002,0,9.4,OYO Hotels
2020,1,ID_BDG099,West Java 1,Bandung,Sukajadi,775,69852207.78,0.6671,0.1355,0.0413,0.0142,0.071,0.0039,0.0052,0.0,0.511,0.0,0.0,0.0206,0.0,0.0,135110,139924,130771,147848,144451,125930,139610,0,133421,0,0,145327,0,0,90131,0.4969,0.0452,0.2623,0.223,0,8.5,Flagship
2020,1,ID_BDG099,West Java 1,Bandung,Sukajadi,775,69852207.78,0.6671,0.1355,0.0413,0.0142,0.071,0.0039,0.0052,0.0,0.511,0.0,0.0,0.0206,0.0,0.0,135110,139924,130771,147848,144451,125930,139610,0,133421,0,0,145327,0,0,90131,0.4969,0.0452,0.2623,0.223,0,6.0,Flagship
2020,1,ID_BDG099,West Java 1,Bandung,Sukajadi,775,69852207.78,0.6671,0.1355,0.0413,0.0142,0.071,0.0039,0.0052,0.0,0.511,0.0,0.0,0.0206,0.0,0.0,135110,139924,130771,147848,144451,125930,139610,0,133421,0,0,145327,0,0,90131,0.4969,0.0452,0.2623,0.223,0,10.0,Flagship
2020,1,ID_BDG101,West Java 1,Bandung,Lengkong,13,1877512.0,1.0,0.4615,0.2308,0.2308,0.0,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,144424,148435,124708,172162,0,0,0,0,140986,0,0,0,0,0,144424,0.866,0.0,0.6249,0.5403,0,6.0,SPOT ON
2020,1,ID_BDG103,West Java 1,Bandung,Sukajadi,1612,72800452.45,0.3145,0.1185,0.0403,0.0062,0.0602,0.0062,0.0056,0.0,0.178,0.0074,0.0031,0.0068,0.0006,0.0,143598,142051,142699,157105,139982,116143,171743,0,143777,155250,196009,126492,173937,0,45164,0.3713,0.046,-1.2143000000000002,-1.2875,0,8.5,OYO Hotels
2020,1,ID_BDG105,West Java 1,Bandung,Regol,1384,113738249.3,0.4841,0.263,0.1192,0.0282,0.1055,0.0,0.0101,0.0,0.1322,0.0007,0.086,0.0022,0.0,0.0,169760,163952,153133,162218,163798,0,297907,0,161230,156000,200524,178971,0,0,82181,0.1565,0.0244,0.41840000000000005,0.32159999999999994,0,9.2,OYO Hotels
2020,1,ID_BDG105,West Java 1,Bandung,Regol,1384,113738249.3,0.4841,0.263,0.1192,0.0282,0.1055,0.0,0.0101,0.0,0.1322,0.0007,0.086,0.0022,0.0,0.0,169760,163952,153133,162218,163798,0,297907,0,161230,156000,200524,178971,0,0,82181,0.1565,0.0244,0.41840000000000005,0.32159999999999994,0,4.0,OYO Hotels
2020,1,ID_BDG116,West Java 1,Bandung,Coblong,217,27238871.18,0.894,0.4424,0.2166,0.0922,0.1336,0.0,0.0,0.0,0.3917,0.0046,0.0138,0.0323,0.0092,0.0,140408,136649,134969,152484,128452,0,0,0,140922,139000,254825,144150,115000,0,125526,0.4398,0.0168,0.33130000000000004,0.2404,0,9.2,SPOT ON
2020,1,ID_BDG118,West Java 1,Bandung,Sumur Bandung,1291,104027204.5,0.5244,0.4547,0.0418,0.0039,0.4043,0.0,0.0,0.0046,0.0674,0.0,0.0,0.0015,0.0008,0.0,153659,149527,218383,166926,140243,0,0,322996,180727,0,0,171685,187930,0,80578,0.154,0.005,0.32,0.1516,0,4.0,OYO Hotels
2020,1,ID_BDG118,West Java 1,Bandung,Sumur Bandung,1291,104027204.5,0.5244,0.4547,0.0418,0.0039,0.4043,0.0,0.0,0.0046,0.0674,0.0,0.0,0.0015,0.0008,0.0,153659,149527,218383,166926,140243,0,0,322996,180727,0,0,171685,187930,0,80578,0.154,0.005,0.32,0.1516,0,6.0,OYO Hotels
2020,1,ID_BDG118,West Java 1,Bandung,Sumur Bandung,1291,104027204.5,0.5244,0.4547,0.0418,0.0039,0.4043,0.0,0.0,0.0046,0.0674,0.0,0.0,0.0015,0.0008,0.0,153659,149527,218383,166926,140243,0,0,322996,180727,0,0,171685,187930,0,80578,0.154,0.005,0.32,0.1516,0,3.6,OYO Hotels
2020,1,ID_BDG118,West Java 1,Bandung,Sumur Bandung,1291,104027204.5,0.5244,0.4547,0.0418,0.0039,0.4043,0.0,0.0,0.0046,0.0674,0.0,0.0,0.0015,0.0008,0.0,153659,149527,218383,166926,140243,0,0,322996,180727,0,0,171685,187930,0,80578,0.154,0.005,0.32,0.1516,0,6.0,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,9.7,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,8.5,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,8.5,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,6.0,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,6.4,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,6.2,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,4.4,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,5.2,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,9.2,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,5.6,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,6.4,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,7.6,OYO Hotels
2020,1,ID_BDG133,West Java 1,Bandung,Sukajadi,771,53822718.49,0.4267,0.1673,0.0791,0.0143,0.0713,0.0026,0.0,0.0,0.2361,0.0091,0.0091,0.0039,0.0013,0.0,163602,159339,173642,175229,140479,154387,0,0,162826,169485,256556,162833,165085,0,69812,0.4864,0.0442,0.3143,0.2433,0,7.6,OYO Hotels
2020,1,ID_BDG136,West Java 1,Bandung,Sukajadi,825,54298424.57,0.6242,0.1188,0.0485,0.0012,0.0667,0.0024,0.0,0.0,0.0085,0.4958,0.0,0.0012,0.0,0.0,105441,175755,186925,139779,168207,177913,0,0,165501,87475,0,142500,0,0,65821,0.504,0.0332,0.2852,0.2253,0,8.5,OYO Hotels
2020,1,ID_BDG136,West Java 1,Bandung,Sukajadi,825,54298424.57,0.6242,0.1188,0.0485,0.0012,0.0667,0.0024,0.0,0.0,0.0085,0.4958,0.0,0.0012,0.0,0.0,105441,175755,186925,139779,168207,177913,0,0,165501,87475,0,142500,0,0,65821,0.504,0.0332,0.2852,0.2253,0,9.7,OYO Hotels
2020,1,ID_BDG136,West Java 1,Bandung,Sukajadi,825,54298424.57,0.6242,0.1188,0.0485,0.0012,0.0667,0.0024,0.0,0.0,0.0085,0.4958,0.0,0.0012,0.0,0.0,105441,175755,186925,139779,168207,177913,0,0,165501,87475,0,142500,0,0,65821,0.504,0.0332,0.2852,0.2253,0,9.1,OYO Hotels
2020,1,ID_BEO001,East Java 1,Bojonegoro,Bojonegoro,825,28955759.0,0.2861,0.1345,0.1103,0.0194,0.0,0.0048,0.0,0.0,0.0897,0.0,0.057,0.0048,0.0,0.0,122677,117219,118401,109888,0,119638,0,0,111635,0,155064,97841,0,0,35093,0.1943,0.0541,0.2713,0.18719999999999998,0,5.4,OYO Hotels
2020,1,ID_BEO001,East Java 1,Bojonegoro,Bojonegoro,825,28955759.0,0.2861,0.1345,0.1103,0.0194,0.0,0.0048,0.0,0.0,0.0897,0.0,0.057,0.0048,0.0,0.0,122677,117219,118401,109888,0,119638,0,0,111635,0,155064,97841,0,0,35093,0.1943,0.0541,0.2713,0.18719999999999998,0,6.0,OYO Hotels
2020,1,ID_BEO001,East Java 1,Bojonegoro,Bojonegoro,825,28955759.0,0.2861,0.1345,0.1103,0.0194,0.0,0.0048,0.0,0.0,0.0897,0.0,0.057,0.0048,0.0,0.0,122677,117219,118401,109888,0,119638,0,0,111635,0,155064,97841,0,0,35093,0.1943,0.0541,0.2713,0.18719999999999998,0,8.5,OYO Hotels
2020,1,ID_BEO001,East Java 1,Bojonegoro,Bojonegoro,825,28955759.0,0.2861,0.1345,0.1103,0.0194,0.0,0.0048,0.0,0.0,0.0897,0.0,0.057,0.0048,0.0,0.0,122677,117219,118401,109888,0,119638,0,0,111635,0,155064,97841,0,0,35093,0.1943,0.0541,0.2713,0.18719999999999998,0,6.0,OYO Hotels
2020,1,ID_BGA001,South Sumatra,Pangkal Pinang,Sungai Liat,488,45585553.47,0.3074,0.1557,0.0717,0.0102,0.043,0.002,0.0061,0.0225,0.0184,0.002,0.1311,0.0,0.0,0.0,303881,291895,271522,301702,339202,356860,221267,275309,281868,350000,320490,0,0,0,93406,0.4918,0.0164,0.1661,0.0726,0,8.6,OYO Hotels
2020,1,ID_BGA004,South Sumatra,Pangkal Pinang,Sungai Liat,465,29539836.26,0.3376,0.1226,0.0624,0.0043,0.0452,0.0108,0.0,0.0,0.1742,0.0409,0.0,0.0,0.0,0.0,188171,196747,175158,164308,239022,157389,0,0,173991,222895,0,0,0,0,63533,0.2819,0.0264,0.3151,0.2419,0,6.0,OYO Hotels
2020,1,ID_BGA004,South Sumatra,Pangkal Pinang,Sungai Liat,465,29539836.26,0.3376,0.1226,0.0624,0.0043,0.0452,0.0108,0.0,0.0,0.1742,0.0409,0.0,0.0,0.0,0.0,188171,196747,175158,164308,239022,157389,0,0,173991,222895,0,0,0,0,63533,0.2819,0.0264,0.3151,0.2419,0,9.7,OYO Hotels
2020,1,ID_BGA004,South Sumatra,Pangkal Pinang,Sungai Liat,465,29539836.26,0.3376,0.1226,0.0624,0.0043,0.0452,0.0108,0.0,0.0,0.1742,0.0409,0.0,0.0,0.0,0.0,188171,196747,175158,164308,239022,157389,0,0,173991,222895,0,0,0,0,63533,0.2819,0.0264,0.3151,0.2419,0,6.4,OYO Hotels
